code,name,state,lat,lon,lat_raw,lon_raw,elevation_ft,mag_var,certification,utc_offset,has_fuel,fuel_types,avgas,mogas,jet_a1,jet_b,f34,fsii,jetplus,fuel_caveat,fuel_source,payment_methods,pay_carnet,pay_credit,pay_eftpos,pay_cash,pay_account,pay_app,pay_fuelcard,controlled,airspace_class,ctaf,frequencies,runway_count,runway_summary,handling_raw
YTMU,TUMUT,NSW,-35.262778,148.240833,351546S,1481427E,863,12 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Carnet,True,False,False,False,False,False,False,False,,126.85,FIA 119.5,1,17/35 Sealed,"Skyfuel: AVGAS and JET A1, H24 self service bowsers accepts MC, V and Skyfuel carnet card.
Phone 0418 862 100 or 0417 780 280. Refer to www.skyfuel.com.au for site information and
orientation."
YTNG,THANGOOL,QLD,-24.493889,150.576111,242938S,1503434E,644,,,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Account,False,False,False,False,True,False,False,False,,126.7,FIA 119.55,2,"10/28 Sealed; 14/32 Clay, Sand","Fuel supplied by IOR Aviation Pty Ltd. AVGAS 100LL AVBL H24 Self-Serve Bowser - payment
method via IOR Aviation tag for account holders or via the Fuel charge APP. JET A1 H24 Call out
fee applies outside 0700 -1700 Local. PH: 0423 393 033."
YTNK,TENNANT CREEK,NT,-19.634444,134.183333,193804S,1341100E,1236,4 E,CERT,+9:30,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Credit card, Fuel card",False,True,False,False,False,False,True,False,,126.7,FIA 122.1,2,07/25 ; 11/29,"VIVA Energy Australia. JET A1 2200-0800. AH call-out fee applies, weekends by prior
arrangement. AVGAS bowser H24. Credit cards or Fuel2Sky cards only. Phone 0419 821 668.
Email: tennantcreek@hmair.com.au."
YTOC,TOCUMWAL,NSW,-35.810833,145.604167,354839S,1453615E,372,11 E,CERT,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,Carnet,True,False,False,False,False,False,False,False,,125.5,FIA 118.6,2,09/27 ; 18/36,"Aero Refuellers: PH 0413 003 808 AVGAS H24 (Aero Refuellers Carnet, MC, V) AVBL, unmanned."
YTOT,TOTTENHAM,NSW,-32.256111,147.368889,321522S,1472208E,793,11 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 123.9; CTAF 126.7,2,03/21 1204M ; 11/29 705M Clay,
YTPK,TURTLE PARK,QLD,-21.208333,148.978333,211230S,1485842E,120,8 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,132.05,FIA 135.5; CTAF 132.05,1,09/27 1250M Grass,
YTQY,TORQUAY,VIC,-38.3,144.365,381800S,1442154E,30,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,119.0,FIA 123.35; CTAF 119.0,0,,
YTRA,TROPICANA,WA,-29.186667,124.550278,291112S,1243301E,1104,2 E,CERT,+8,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.75,1,09/27,JET A1 private installation. AVBL to scheduled and emergency ACFT only.
YTRE,TAREE,NSW,-31.888611,152.513889,315319S,1523050E,38,13 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card",True,True,False,False,False,False,False,False,,118.1,FIA 120.55,2,04/22 ; 12/30 Clay,"Aero Refuellers: AVGAS H24 self-service. Accepts Aero Refuellers, V and MC. PH 0428 906 103 or
0407 290 925.
Skyfuel: JET A1 H24 self serve bowser accepts MC, V and Skyfuel carnet card. PH 0418 862 100,
0407 290 925 or 0417 780 280. Refer to www.skyfuel.com.au for site information and orientation."
YTST,MUNGALALU-TRUSCOTT,WA,-14.089722,126.380833,140523S,1262251E,180,2 E,CERT,+8,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,128.0,FIA 120.75,1,12/30,"AVGAS, JET A1. Limited supply, PPR CTC AD OPR.
1
2
3
4"
YTTI,TROUGHTON ISLAND,WA,-13.751667,126.148333,134506S,1260854E,27,2 E,CERT,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,128.0,FIA 120.75,1,14/32 Gravel,
YTUY,TULLY,QLD,-17.936111,145.937778,175610S,1455616E,47,7 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,132.9,FIA 124.6; CTAF 132.9,1,18/36 938M Sealed,
YTWB,TOOWOOMBA,QLD,-27.541389,151.9125,273229S,1515445E,2087,11 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card",True,True,False,False,False,False,False,False,,127.65,FIA 121.2,2,06/24 Grass; 11/29,"AIRPORT FUEL FACILITY - Agent AIR BP/Austrek Aviation. JET A1 1900-0700 UTC MON-FRI.
AH 1HR PN required, call out fee applies. BP Carnet, MC and V accepted. Mobile 24HR
0437 697 952. Office 07 4659 0600.
Agent IOR Aviation Pty Ltd/Darling Downs Aero Club Ltd. AVGAS and ULP 98 self-serve 24HR
facility and accepts only V and MC. JET A1, IOR Aviation 0500-1700 Local MON-FRI. AH call out
fee applies. EFT payment available, 1HR PN required. PH 0410 348 880."
YTWG,TOWRANG GLIDING,NSW,-34.690833,149.888056,344127S,1495317E,2045,13 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,127.15,FIA 121.2; FIA 124.1,0,,
YTWN,TOORAWEENAH,NSW,-31.441667,148.9,312630S,1485400E,1380,11 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 127.1; CTAF 126.7,0,,
YTYA,TYABB,VIC,-38.266667,145.175,381600S,1451030E,88,12 E,UNCR,+10,True,"AVGAS, MOGAS, JET A1",True,True,True,False,False,False,False,False,handling_section,"Account, App",False,False,False,False,True,True,False,False,,128.0,FIA 135.7; UNICOM 128.0,2,"17/35 1000M Sealed, Grass; 08/26 600M Grass","Fuel supplied by IOR Aviation Pty Ltd. JET A1 and AVGAS 100LL and AVPULP (aviation unleaded
fuel) AVBL H24 self-serve bowser.
Payment method via IOR Aviation tag for account holders or via the Fuelcharge APP.
PH 1300 457 467."
YTYH,TYAGARAH,NSW,-28.594722,153.551111,283541S,1533304E,10,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,127.55,FIA 119.5; CTAF 127.55,1,"05/23 950M Grass, Sand",
YUDA,UNDARA,QLD,-18.191667,144.613333,181130S,1443648E,2450,6 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.6; CTAF 126.7,0,,
YUDG,URANDANGI,QLD,-21.594444,138.365556,213540S,1382156E,584,5 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.4; CTAF 126.7,0,,
YUNY,CLUNY,QLD,-24.511389,139.617222,243041S,1393702E,295,6 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.4; CTAF 126.7,0,,
YUOF,LONGFORD HELIPORT,VIC,-38.219722,147.168889,381311S,1471008E,171,13 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,118.3,FIA 124.0; UNICOM 129.75,0,,
YUPA,DOLPHIN PLATFORM,VIC,-38.487222,147.3775,382914S,1472239E,80,13 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,129.75,FIA 124.0; CTAF 129.75,0,,
YUPE,PERCH PLATFORM,VIC,-38.569167,147.3225,383409S,1471921E,80,13 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,129.75,FIA 124.0; CTAF 129.75,0,,
YUTA,BARRACOUTA PLATFORM,VIC,-38.296667,147.676111,381748S,1474034E,100,13 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,129.75,FIA 124.0; CTAF 129.75,0,,
YVAL,THE VALE,TAS,-41.43,146.263333,412548S,1461548E,723,14 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 120.7,1,06/24 1300M Grass,
YVIE,VICTOR ISLAND EAST,QLD,-21.254722,149.42,211517S,1492512E,,8 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,124.5,FIA 135.5; APP 125.65; ATIS 112.7/128.0; CTAF 124.5,0,,
YVIW,VICTOR ISLAND WEST,QLD,-21.296111,149.359444,211746S,1492134E,,8 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,124.5,FIA 135.5; APP 125.65; ATIS 112.7/128.0; CTAF 124.5,0,,
YVRD,VICTORIA RIVER DOWNS,NT,-16.403611,131.0025,162413S,1310009E,291,3 E,UNCR,+9:30,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.6; CTAF 126.7,0,,"AVGAS not AVBL NOV - APR. AVBL only by PN MAY - OCT. PRKG/refuelling - Stop ACFT next to
bowser with ACFT facing East."
YVRS,VAN ROOK STATION,QLD,-16.962222,141.9525,165744S,1415709E,140,6 E,UNCR,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.6; CTAF 126.7,1,15/33 1200M,AVGAS and JET A1.
YWAG,WANAARING,NSW,-29.711667,144.171111,294242S,1441016E,360,9 E,UNCR,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.35; CTAF 126.7,0,,"AVGAS drums by prior order, Phone 02 6874 7720."
YWAV,WAVE HILL,NT,-17.393611,131.119167,172337S,1310709E,658,3 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 123.7; CTAF 126.7,0,,
YWBI,WARRABRI,NT,-20.999167,134.396389,205957S,1342347E,1258,4 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.1; CTAF 126.7,0,,
YWBL,WARRNAMBOOL,,-38.295278,142.446667,381743S,1422648E,242,,,,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Cash,False,False,False,True,False,False,False,False,,126.0,FIA 125.8,2,04/22 ; 13/31 Concrete,"Warrnambool City Council: H24 AVGAS and JET A1 Cardswipe bowsers – Air BP card only. No
cash or other card payment AVBL. Phone: 03 5559 4800 or via email to AD OPR."
YWBN,WEDDERBURN,NSW,-34.18,150.808889,341048S,1504832E,850,13 E,UNCR,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,122.55,FIA 124.55,1,17/35 980M,"Skyfuel AVGAS HJ self serve bowser activated by MC, V and Skyfuel carnets. PH 0418 862 100 or
0417 780 280. Oil AVBL for purchase with prior arrangement, CTC AD OPR."
YWBR,WARBURTON,WA,-26.128333,126.583333,260742S,1263500E,1510,3 E,CERT,+8,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,127.1,FIA 130.9,1,18/36,"JET A1 and AVGAS AVBL - 4HR PN required. Phone ARO. AH call-out fee applies BTN
1600-0700 Local."
YWBS,WARRABER ISLAND,QLD,-10.206667,142.823333,101224S,1424924E,10,5 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.5,FIA 120.3,1,12/30 Sealed,
YWCA,WILCANNIA,NSW,-31.519444,143.381111,313110S,1432252E,313,9 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,126.7,FIA 124.9; CTAF 126.7,2,03/21 ; 09/27 Gravel,"Stark Aviation Fuels - 24HR AVGAS and JET A1. Credit cards accepted.
Flying Fuels: PH: 0412 602 447. AVGAS and JET A1. Payment V or MC."
YWCH,WALCHA,NSW,-31.007222,151.555278,310026S,1513319E,3744,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.75; CTAF 126.7,2,06/24 1575M Gravel; 13/31 855M Grass,
YWCK,WARWICK,QLD,-28.149444,151.943056,280858S,1515635E,1527,11 E,CERT,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,127.85,FIA 121.2; CTAF 127.85,1,09/27 Sealed,"Southern Downs Regional Council: AVGAS H24 self serve swipe bowser AVBL. All credit cards
accepted. 24HR PN. PH 1300 697 372"
YWDG,WINDARLING,WA,-30.031944,119.387222,300155S,1192314E,1502,0 E,CERT,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 123.4,1,10/28 Sealed,
YWDH,WINDORAH,QLD,-25.413056,142.667222,252447S,1424002E,452,7 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,126.7,FIA 118.8,1,04/22 Sealed,"Windorah Aviation Fuels: H24 PH AD OPR. AVGAS and JET A1 bowser. Credit card machine
available ONLY for AVGAS. JET A1 available by appointment only. Call out fees may apply."
YWDL,WONDOOLA,QLD,-18.575,140.891667,183430S,1405330E,190,6 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.6; CTAF 126.7,0,,
YWDU,WANDU,NSW,-34.3975,147.430278,342351S,1472549E,1020,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.15,FIA 134.65; CTAF 126.15,1,01/19 850M Dirt,
YWEL,WELLINGTON,NSW,-32.4625,148.990556,322745S,1485926E,1398,11 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 123.9; CTAF 126.7,0,,
YWGA,PORT HEDLAND/WODGINA,WA,-21.035833,118.643611,210209S,1183837E,411,1 E,CERT,+8,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.6; UNICOM 132.225,1,09/27 Grooved,VIVA Energy Australia Pty Ltd. JET A1 AVBL. 2HR PN RQ. CTC PH 0475 187 291.
YWGM,WHITE GUM,WA,-31.867222,116.939167,315202S,1165621E,1000,1 W,UNCR,+8,True,MOGAS,False,True,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 120.3,2,09/27 750M Gravel; 14/32 1400M Sand,MOGAS AVBL at bowser located TWY east RWY 14/32.
YWGN,WAGIN,,-33.315,117.36,331854.00S,1172136.00E,836,,,,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.4; CTAF 126.7,0,,"06301°
1NM
AVGAS, Greg Ball PH: 0428 611 360. Emergency only.
Wagin
35"
YWGT,WANGARATTA,VIC,-36.415833,146.306944,362457S,1461825E,504,12 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Carnet,True,False,False,False,False,False,False,False,,119.1,FIA 125.2; CTAF 119.1,2,09/27 Grass; 18/36,"Skyfuel AVGAS and JET A1, H24 self-service bowsers accepts MC, V and
Skyfuel Carnet card. PH 0418 862 100 or 0417 780 280. Refer to
www.skyfuel.com.au for site information and orientation.
B"
YWHA,WHYALLA,SA,-33.058889,137.514444,330332S,1373052E,41,7 E,CERT,+9:30,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,126.9,FIA 123.9,2,05/23 Sealed; 17/35 Sealed,"AVGAS self serve credit card facilities AVBL. PH AD OPS for JET A1, O125. No call-out fee."
YWHC,WHITE CLIFFS,NSW,-30.851389,143.073333,305105S,1430424E,536,9 E,CERT,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.9; CTAF 126.7,2,02/20 Grass; 12/30,AVGAS 100LL AVBL. Phone Matt Young 08 8091 6606 (24H).
YWHG,WAHRING FIELD,VIC,-36.68,145.243333,364048S,1451436E,410,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,True,handling_section,,False,False,False,False,False,False,False,False,,121.1,FIA 122.4,1,03/21 1200M Natural surface,Nil fuel.
YWHP,WOLLONGONG HELIPORT,NSW,-34.439444,150.896111,342622S,1505346E,15,13 E,UNCR,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,127.3,FIA 124.55; CTAF 127.3,0,,JET A1 and AVGAS AVBL by prior arrangement. DLY 0800-1800 Local. AH call-out fee $50.
YWIS,WILLIAMSON,QLD,-22.473333,150.178333,222824S,1501042E,104,9 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 119.55,0,,
YWJL,WUJAL WUJAL,QLD,-15.948333,145.318611,155654S,1451907E,43,6 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 121.2; CTAF 126.7,0,,
YWKB,WARRACKNABEAL,VIC,-36.321111,142.419444,361916S,1422510E,397,10 E,CERT,+10,True,"AVGAS, MOGAS",True,True,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.8,2,08/26 ; 17/35 Sand,"0 A 2 Warracknabeal Aero Club: H24, 2HR PN, PH: 0428 991 203,
8
0481 003 999, 0418 799 884. AVGAS, O125, MOGAS 98 RON."
YWKI,WAIKERIE,,-34.184167,140.030556,341103S,1400150E,138,,,,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.3,2,02/20 Gravel; 08/26 Sealed,
YWKS,WILKINS RUNWAY,,-66.691389,111.526389,664129S,1113135E,2522,106 W,CERT,,False,,False,False,False,False,False,False,False,True,handling_section,,False,False,False,False,False,False,False,False,,129.7,,1,09T/27T,Nil fuel AVBL.
YWKW,WARKWORTH,NSW,-32.548333,151.024167,323254S,1510127E,250,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.7; CTAF 126.7,0,,
YWLG,WALGETT,NSW,-30.032778,148.125833,300158S,1480733E,439,10 E,CERT,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,Carnet,True,False,False,False,False,False,False,False,,126.7,FIA 127.1,2,"05/23 ; 18/36 200M Sealed, Grass","TERMINAL B SHELL - Walgett Aero Club: PH 0418 259 165 or
A
1626
0484 002 073. AVGAS H24 Cardswipe bowser (MC, V credit
and debit cards accepted, PIN required for both), No Carnet.
AVGAS, ASO W100, W100PLUS."
YWLM,WILLIAMTOWN,NSW,-32.795,151.834444,324742S,1515004E,31,13 E,MIL,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,True,,118.3,FIA 125.7; ACD 130.35; APP 133.3; APP 135.7; ATIS 134.45; SMC 121.8; SMCV 127.25; TWR 118.3,1,12/30 Grooved,"AMS (MIL) AVBL email: wlm.26sqnamsops@defence.gov.au or PH: 02 4034 7214.
OPR HR MON-FRI 2200-0600 UTC (1HR earlier HDS) except public holidays.
AIR BP – NTL Ground Handling DLY 2000-0800 UTC, 1HR PN AH, AH call out fee $150,
PH: 0404 484 053, email: shane@austrs.com. Nil AVGAS AVBL.
Limited lavatory and potable water SER not AVBL to transiting MIL ACFT.
Information may be continued on the next page: PTO
X
X
09 JUL 2026 FAC YWLM - 1
N
N
M
A5
9
8
09 JUL 26"
